Tên kênh,Số lượt thích,Số lượt xem,Số bình luận,Tiêu đề,Ngày phát hành
My Tam,4391.0,198948.0,348.0,MUỘN MÀNG LÀ TỪ LÚC (LATE FROM THE BEGINNING) - MỸ TÂM | ANIMATION TRAILER,2018-06-01
My Tam,3507.0,150243.0,258.0,Mỹ Tâm - Anh Chưa Từng Biết (Piano),2018-04-01
My Tam,6804.0,362705.0,488.0,M/V ANH CHƯA TỪNG BIẾT (YOU NEVER KNOW) | BEHIND THE SCENES,2018-04-01
My Tam,78260.0,8642970.0,8663.0,MỸ TÂM - ANH CHƯA TỪNG BIẾT (YOU NEVER KNOW),2018-03-01
My Tam,12266.0,2735199.0,811.0,Mỹ Tâm - Nếu Anh Đi (Lễ Trao Giải Cống Hiến),2018-03-01
My Tam,6805.0,413388.0,330.0,Mỹ Tâm - Rực Rỡ Tháng Năm (Piano Version),2018-03-01
My Tam,17804.0,1905237.0,637.0,Mỹ Tâm - Rực Rỡ Tháng Năm | Lyrics Video,2018-03-01
My Tam,2926.0,207777.0,232.0,Mỹ Tâm Bất Ngờ Gặp Fan Cứng Khi Đang Đi Bão Mừng U23 Việt Nam Trên Siêu Xe Hai Bánh,2018-01-01
My Tam,3683.0,192364.0,362.0,Mỹ Tâm Đi Bão Xuyên Việt Bằng Siêu Xe Mừng Ngày Vui Của U23 Việt Nam,2018-01-01
My Tam,314590.0,104983595.0,13404.0,NGƯỜI HÃY QUÊN EM ĐI (PLEASE FORGET ME) | MỸ TÂM (Official MV),2018-01-01
My Tam,3876.0,274415.0,466.0,"""TÂM 9"" SHOWCASE | MỸ TÂM | BEHIND THE SCENES",2018-01-01
My Tam,97730.0,29271332.0,6833.0,NGƯỜI HÃY QUÊN EM ĐI | MỸ TÂM (Audio),2017-12-01
My Tam,3709.0,361125.0,193.0,DRUNKEN DANCE COLLECTION #2 | NGƯỜI HÃY QUÊN EM ĐI | MỸ TÂM,2017-12-01
My Tam,8995.0,1441550.0,579.0,DRUNKEN DANCE COLLECTION | NGƯỜI HÃY QUÊN EM ĐI | MỸ TÂM,2017-12-01
My Tam,77981.0,27099554.0,5146.0,MỸ TÂM - NẾU CÓ BUÔNG TAY (IF YOU LET GO) (Audio),2017-12-01
My Tam,7111.0,855792.0,703.0,CÔ ẤY LÀ AI (TEASER) | ALBUM VOL 9 | MỸ TÂM,2017-12-01
My Tam,4986.0,655545.0,500.0,DRUNKEN DANCE | MỸ TÂM,2017-12-01
My Tam,2687.0,182421.0,431.0,ALBUM VOL 9 (TRAILER #3) | MỸ TÂM,2017-11-01
My Tam,7124.0,836817.0,1446.0,CHUYỆN BUỒN (TEASER) | ALBUM VOL 9 | MỸ TÂM,2017-11-01
My Tam,2200.0,100293.0,299.0,ALBUM VOL 9 (TRAILER #2) | MỸ TÂM,2017-11-01
My Tam,154973.0,103565511.0,8837.0,ĐỪNG HỎI EM (DON'T ASK ME) | MỸ TÂM (Audio),2017-11-01
My Tam,10389.0,870064.0,739.0,MỸ TÂM - ĐỪNG HỎI EM (DON'T ASK ME) | PIANO LIVE FULL,2017-11-01
My Tam,3626.0,421877.0,352.0,Mỹ Tâm - Cô Gái Đến Từ Hôm Qua (Liveshow HeartBeat),2017-11-01
My Tam,3035.0,277408.0,405.0,Mỹ Tâm - Trắng Đen (Liveshow HeartBeat),2017-11-01
My Tam,3905.0,450225.0,415.0,Mỹ Tâm - Đánh Thức Bình Minh (Liveshow HeartBeat),2017-11-01
My Tam,1678.0,118628.0,201.0,ALBUM VOL 9 (TRAILER) | MỸ TÂM,2017-10-01
My Tam,8400.0,1071655.0,638.0,Đừng Hỏi Em (Don't Ask Me) |1st Live Stage | Mỹ Tâm,2017-10-01
My Tam,222479.0,49591601.0,33446.0,ĐỪNG HỎI EM (DON'T ASK ME) | MỸ TÂM,2017-10-01
My Tam,4087.0,147923.0,350.0,"MỸ TÂM - MỘT VÒNG TAY, NGÀN LỜI YÊU (SOUL OF MUSIC)",2017-09-01
My Tam,7044.0,287044.0,597.0,Mỹ Tâm - Đâu Chỉ Riêng Em (Đoạn Cải Lương Tặng Fan),2017-08-01
My Tam,10899.0,881018.0,754.0,MỸ TÂM - ĐÂU CHỈ RIÊNG EM [PIANO LIVE FULL],2017-08-01
My Tam,363562.0,108459372.0,31324.0,MỸ TÂM - ĐÂU CHỈ RIÊNG EM (MV ONE SHOT CLOSE-UP),2017-07-01
My Tam,82648.0,16195423.0,5609.0,Mỹ Tâm - Em Thì Không (Official) ft. Karik,2017-02-01
My Tam,652.0,33468.0,85.0,Mỹ Tâm - Trailer DVD Liveshow Ô Cửa Màu Xanh,2017-01-01
My Tam,2375.0,265146.0,182.0,Mỹ Tâm - My Friend (Liveshow Gởi Tình Yêu Của Em),2016-09-01
My Tam,2271.0,342458.0,165.0,Mỹ Tâm - Tình Mẹ (Audio),2016-08-01
My Tam,16393.0,4407620.0,1541.0,Mỹ Tâm - Cuộc Tình Không May (Official Music Video),2016-07-01
My Tam,9769.0,1120731.0,1474.0,Mỹ Tâm - Cuộc Tình Không May (Lyrics Video),2016-06-01
My Tam,1513.0,95390.0,151.0,Mỹ Tâm - Hãy Về Với Nhau (The Making of),2016-04-01
My Tam,63264.0,27916974.0,5604.0,Mỹ Tâm - Hãy Về Với Nhau,2016-04-01
My Tam,3696.0,256955.0,638.0,Mỹ Tâm - Hãy Về Với Nhau (Teaser),2016-03-01
My Tam,17885.0,2930772.0,2901.0,Mỹ Tâm - Đôi Mắt Màu Xanh (Blue Eyes) M/V,2016-01-01
My Tam,1815.0,74874.0,240.0,Mỹ Tâm - Đôi Mắt Màu Xanh (Audio Teaser),2016-01-01
My Tam,516.0,34027.0,24.0,"Mỹ Tâm - Trailer Giới Thiệu Đêm Nhạc ""Ô Cửa Màu Xanh """,2016-01-01
My Tam,11134.0,1923570.0,1321.0,Mỹ Tâm - Thứ Tha M/V,2015-12-01
My Tam,12487.0,2622254.0,1208.0,ĐÊM MÙA ĐÔNG - Mỹ Tâm ft. Thu Thủy,2015-12-01
My Tam,2354.0,228443.0,210.0,Mỹ Tâm - Cô Gái Đến Từ Hôm Qua (Liveshow Gởi Tình Yêu Của Em),2015-11-01
My Tam,18910.0,4089537.0,2418.0,Mỹ Tâm - Khi Cô Đơn Anh Gọi Tên Em,2015-10-01
My Tam,1302.0,102019.0,135.0,Mỹ Tâm - Ngỡ Đâu Tình Đã Quên Mình (Liveshow Gởi Tình Yêu Của Em),2015-10-01
My Tam,2510.0,283148.0,244.0,Mỹ Tâm - Gởi Tình Yêu Của Em (Liveshow Gởi Tình Yêu Của Em),2015-10-01
My Tam,1633.0,89495.0,184.0,Mỹ Tâm - Tâm & Táo,2015-10-01
My Tam,2258.0,317574.0,266.0,Mỹ Tâm - Em Đã Thấy Mùa Xuân Chưa (Audio),2015-09-01
My Tam,1762.0,124085.0,154.0,Mỹ Tâm - Yêu Xa (Ăn Táo Version),2015-09-01
My Tam,786.0,23752.0,,"Mỹ Tâm - Những Hoàn Cảnh Đáng Thương Trong Chương Trình ""Nâng Bước Ngày Mai"" 2015",2015-09-01
My Tam,752.0,25986.0,66.0,Mỹ Tâm - Tour Diễn Châu Âu 2015,2015-08-01
My Tam,1946.0,175439.0,198.0,Mỹ Tâm - Behind The Scenes Dreaming Together in Osaka (Part 3),2015-08-01
My Tam,4618.0,475593.0,510.0,Mỹ Tâm - Behind The Scenes Dreaming Together in Osaka (Part 2),2015-08-01
My Tam,3613.0,549571.0,384.0,Mỹ Tâm - Behind The Scenes Dreaming Together in Osaka (Part 1),2015-08-01
My Tam,2372.0,215100.0,192.0,Mỹ Tâm - Khóc Một Mình (Audio),2015-07-01
My Tam,1899.0,191886.0,175.0,Mỹ Tâm - Behind The Scenes Live Concert HeartBeat (Part 3),2015-06-01
My Tam,1382.0,171113.0,89.0,Mỹ Tâm - Behind The Scenes Live Concert HeartBeat (Part 2),2015-06-01
My Tam,1763.0,235982.0,113.0,Mỹ Tâm - Behind The Scenes Live Concert HeartBeat (Part 1),2015-05-01
My Tam,226.0,6443.0,6.0,"Mỹ Tâm - NIGHTINGALE Grand Opening DEC 31st, 2012",2015-05-01
My Tam,844.0,77332.0,91.0,Mỹ Tâm - Giới Thiệu DVD Live Concert HeartBeat,2015-04-01
My Tam,1770.0,135489.0,232.0,Mỹ Tâm - Trailer DVD Live Concert HeartBeat,2015-04-01
My Tam,1206.0,119510.0,99.0,Mỹ Tâm - Behind The Scenes Liveshow Gởi Tình Yêu Của Em,2015-03-01
My Tam,733.0,29265.0,55.0,Mỹ Tâm - ASIAN MUSIC LEGEND AWARD | TOP 10 OF ASIA AWARD,2015-02-01
My Tam,1117.0,72185.0,126.0,Mỹ Tâm - Happy New Year 2015,2015-01-01
My Tam,5989.0,969563.0,470.0,Mỹ Tâm - Nắm Lấy Tay Nhau (Audio),2014-11-01
My Tam,1902.0,172473.0,264.0,Mỹ Tâm - Không Yêu Không Yêu M/V,2014-11-01
My Tam,7643.0,1500778.0,2526.0,Mỹ Tâm - Vì Mình Còn Yêu M/V,2014-11-01
My Tam,4592.0,1525578.0,448.0,Mỹ Tâm - Tình Em Còn Mãi (Audio),2014-10-01
My Tam,1644.0,429956.0,112.0,Mỹ Tâm - Ngỡ Đâu Tình Đã Quên Mình (Audio),2014-10-01
My Tam,197.0,16712.0,11.0,"Mỹ Tâm - Talkshow ""Chất Lượng Cuộc Sống""",2014-10-01
My Tam,1238.0,226816.0,104.0,Mỹ Tâm - Nhớ Mùa Thu Hà Nội (Audio),2014-10-01
My Tam,1323.0,145036.0,180.0,Mỹ Tâm - Trailer Live Concert HeartBeat 2014,2014-09-01
My Tam,113.0,14032.0,3.0,"Mỹ Tâm - Trailer Talkshow ""Chất Lượng Cuộc Sống""",2014-09-01
My Tam,979.0,191451.0,76.0,Mỹ Tâm - Vẫn Hát Lời Tình Yêu (Audio),2014-09-01
My Tam,1425.0,303994.0,142.0,Mỹ Tâm - Vì Em Đã Biết (Audio),2014-09-01
My Tam,4354.0,1332807.0,519.0,Mỹ Tâm - Khi Tình Yêu Trở Lại (Audio),2014-09-01
My Tam,503.0,22583.0,48.0,Mỹ Tâm - Nghệ Sĩ Ấn Tượng VTV 2014,2014-09-01
My Tam,17473.0,2254161.0,1456.0,Mỹ Tâm - Thương Ca Tiếng Việt,2014-08-01
My Tam,4300.0,520576.0,352.0,Mỹ Tâm - Nụ Cười Còn Mãi (ft. Wanbi Tuấn Anh) (Audio),2014-07-01
My Tam,1182.0,84640.0,106.0,Mỹ Tâm - Best Selling Artist At World Music Awards 2014,2014-05-01
My Tam,766.0,39474.0,38.0,Mỹ Tâm - Còn Lại (HURT) (Promo Video),2014-04-01
My Tam,605.0,51285.0,40.0,Mỹ Tâm - Đêm Đông | Liveshow Gởi Tình Yêu Của Em (Teaser),2014-04-01
My Tam,737.0,85589.0,81.0,Mỹ Tâm - Trailer DVD Liveshow Gởi Tình Yêu Của Em (LETTER TO MY LOVE),2014-04-01
My Tam,2854.0,2274739.0,246.0,Mỹ Tâm - Tình Về Mai Sau (Audio),2014-04-01
My Tam,1152.0,321968.0,92.0,Mỹ Tâm - Đợi Yêu (Audio),2014-04-01
My Tam,1095.0,330793.0,122.0,Mỹ Tâm - Giấc Mơ Mùa Hè (Audio),2014-04-01
My Tam,438.0,208070.0,29.0,Mỹ Tâm - Tình Yêu Trong Lành (Audio),2014-03-01
My Tam,4230.0,894252.0,400.0,Mỹ Tâm - Họa Mi Tóc Nâu (Audio),2014-03-01
My Tam,630.0,225042.0,69.0,Mỹ Tâm - Khung Trời Mộng Mơ (Audio),2014-03-01
My Tam,625.0,208726.0,39.0,Mỹ Tâm - Thoát Ly (Audio),2014-03-01
My Tam,912.0,254155.0,66.0,Mỹ Tâm - Nhịp Đập Dại Khờ (Audio),2014-03-01
My Tam,53057.0,36901021.0,4982.0,Mỹ Tâm - Dường Như Ta Đã (Audio),2014-03-01
My Tam,346.0,58325.0,18.0,Mỹ Tâm - Nhiều Khi (Audio),2014-03-01
My Tam,1898.0,521715.0,172.0,Mỹ Tâm - Rồi Mai Thức Giấc (Audio),2014-03-01
My Tam,5358.0,2062052.0,316.0,Mỹ Tâm - Sao Em Còn Buồn (Audio),2014-03-01
My Tam,483.0,149926.0,49.0,Mỹ Tâm - Khúc Nhạc Tình Yêu (Audio),2014-03-01
My Tam,3156.0,965956.0,357.0,Mỹ Tâm - Người Yêu Dấu Ơi (Audio),2014-03-01
My Tam,838.0,233100.0,50.0,Mỹ Tâm - Hãy Nói Với Em (Audio) ft. Bằng Kiều,2014-03-01
My Tam,802.0,201715.0,71.0,Mỹ Tâm - Quê Hương Tuổi Thơ Tôi (Audio),2014-03-01
My Tam,1058.0,300449.0,133.0,Mỹ Tâm - Câu Hò Bên Bờ Hiền Lương (Audio),2014-03-01
My Tam,1478.0,604129.0,129.0,Mỹ Tâm - Mãi Yêu (Audio),2014-02-01
My Tam,1338.0,325023.0,103.0,Mỹ Tâm - Tóc Nâu Môi Trầm (Audio),2014-02-01
My Tam,9099.0,1504857.0,1017.0,Mỹ Tâm - Hai Mươi (Audio),2014-02-01
My Tam,3352.0,1099134.0,224.0,Mỹ Tâm - Nhé Anh (Audio),2014-02-01
My Tam,6306.0,1707483.0,589.0,Mỹ Tâm - Yêu Dại Khờ (Audio),2014-02-01
My Tam,2031.0,469514.0,154.0,Mỹ Tâm - Bình Yên (Audio),2014-02-01
My Tam,1017.0,242154.0,60.0,Mỹ Tâm - Có Đôi Khi (Audio),2014-02-01
My Tam,3086.0,1300130.0,495.0,Mỹ Tâm - Mưa Và Nỗi Nhớ | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,871.0,197548.0,60.0,Mỹ Tâm - Như Em Đợi Anh | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,673.0,143904.0,54.0,Mỹ Tâm - Nhớ Anh Thật Nhiều | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,1678.0,387447.0,162.0,Mỹ Tâm - Chỉ Có Thể Là Tình Yêu | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,987.0,198702.0,100.0,Mỹ Tâm - Vũ Điệu France Cho Anh | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,796.0,111834.0,71.0,Mỹ Tâm - Behind The Scenes Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,2079.0,406917.0,216.0,Mỹ Tâm - Niềm Tin (DO IT) | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,1065.0,183944.0,127.0,Mỹ Tâm - Và Em Có Anh | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,2154.0,527631.0,267.0,Mỹ Tâm - Hơi Ấm Ngày Xưa | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,3630.0,1391312.0,508.0,Mỹ Tâm - Cơn Mưa Dĩ Vãng | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,919.0,197906.0,93.0,Mỹ Tâm - Chỉ Tình Yêu Anh Mất | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,1657.0,695547.0,187.0,Mỹ Tâm - Cô Gái Đến Từ Hôm Qua | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,506.0,67783.0,29.0,Mỹ Tâm - Tic Tac Toe | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,248.0,42397.0,5.0,Mỹ Tâm - Rehearsal Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,3866.0,1008898.0,380.0,Mỹ Tâm - Một Ngày Mùa Đông | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,486.0,87753.0,37.0,Mỹ Tâm - Hurt So Much | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,1265.0,279182.0,124.0,Mỹ Tâm - Mưa Khóc | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,2233.0,1357124.0,215.0,Mỹ Tâm - Ngày Anh Ra Đi | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,606.0,108543.0,53.0,Mỹ Tâm - Về Đi Anh | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,694.0,118742.0,64.0,Mỹ Tâm - Lạc Lối | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,964.0,163876.0,82.0,Mỹ Tâm - Quên Đi Ngày Yêu Dấu | Live Concert Tour Sóng Đa Tần (TO THE BEAT),2014-02-01
My Tam,9369.0,5229718.0,1001.0,Mỹ Tâm - Nhớ | Live Tour Sức Mạnh Những Ước Mơ (THE POWER OF DREAMS),2014-02-01
My Tam,5477.0,1350763.0,539.0,Mỹ Tâm - Quê Hương Tuổi Thơ Tôi (MY CHILDHOOD HOMETOWN) M/V,2014-02-01
My Tam,795.0,65597.0,45.0,"Mỹ Tâm - Trống Cơm, Bèo Dạt Mây Trôi (Ukulele Version)",2014-02-01
My Tam,1343.0,94179.0,56.0,Mỹ Tâm - Cây Đàn Sinh Viên (Acoustic Version),2014-02-01
My Tam,355.0,69770.0,21.0,Mỹ Tâm - Behind The Scenes Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-02-01
My Tam,1339.0,957992.0,124.0,Mỹ Tâm - Giấc Mơ Tình Yêu | Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-02-01
My Tam,10345.0,5596441.0,828.0,Mỹ Tâm - Hát Cho Người Ở Lại | Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-02-01
My Tam,1605.0,569900.0,117.0,Mỹ Tâm - Tình Xót Xa Thôi | Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-02-01
My Tam,1685.0,1307315.0,291.0,Mỹ Tâm - Yêu Dại Khờ | Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-02-01
My Tam,518.0,114206.0,40.0,Mỹ Tâm - Vì Đâu | Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-02-01
My Tam,2495.0,836174.0,275.0,Mỹ Tâm - Họa Mi Tóc Nâu | Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-01-01
My Tam,614.0,140276.0,39.0,Mỹ Tâm - Cây Đàn Sinh Viên | Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-01-01
My Tam,1128.0,425195.0,105.0,Mỹ Tâm - Liên Khúc Tình Lỡ Cách Xa | Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-01-01
My Tam,485.0,152672.0,52.0,Mỹ Tâm - Rồi Anh Sẽ Quên | Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-01-01
My Tam,1117.0,734082.0,122.0,Mỹ Tâm - Ước Gì | Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-01-01
My Tam,487.0,78894.0,44.0,Mỹ Tâm - Mãi Yêu | Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-01-01
My Tam,1141.0,408670.0,140.0,Mỹ Tâm - Tình Em Còn Mãi | Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-01-01
My Tam,1150.0,204992.0,93.0,Mỹ Tâm - Đêm Thấy Ta Là Thác Đổ | Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-01-01
My Tam,2116.0,536874.0,235.0,Mỹ Tâm - Nụ Hôn Bất Ngờ | Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-01-01
My Tam,443.0,72338.0,38.0,Mỹ Tâm - Trái Tim Còn Yêu | Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-01-01
My Tam,1414.0,245400.0,124.0,Mỹ Tâm - Tóc Nâu Môi Trầm | Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-01-01
My Tam,1440.0,283731.0,138.0,Mỹ Tâm - Khi Xưa Ta Bé (BANG BANG) | Liveshow Ngày Ấy Và Bây Giờ (YESTERDAY & NOW),2014-01-01
My Tam,393.0,22337.0,25.0,Mỹ Tâm - One Day Before Liveshow Gởi Tình Yêu Của Em (LETTER TO MY LOVE),2014-01-01
My Tam,842.0,230212.0,103.0,Mỹ Tâm - Hát Cho Người Ở Lại | Live Tour Sức Mạnh Những Ước Mơ (THE POWER OF DREAMS),2014-01-01
My Tam,548.0,105782.0,88.0,Mỹ Tâm - Đóa Hoa Vô Thường | Live Tour Sức Mạnh Những Ước Mơ (THE POWER OF DREAMS),2014-01-01
My Tam,15013.0,4009994.0,1961.0,Mỹ Tâm - Dường Như Ta Đã | Live Tour Sức Mạnh Những Ước Mơ (THE POWER OF DREAMS),2014-01-01
My Tam,1398.0,286963.0,109.0,Mỹ Tâm - Niềm Tin Chiến Thắng | Live Tour Sức Mạnh Những Ước Mơ,2014-01-01
My Tam,881.0,163100.0,90.0,Mỹ Tâm - Lên Đàng | Live Tour Sức Mạnh Những Ước Mơ (THE POWER OF DREAMS),2014-01-01
My Tam,755.0,181568.0,81.0,Mỹ Tâm - Yêu Dại Khờ | Live Tour Sức Mạnh Những Ước Mơ (THE POWER OF DREAMS),2014-01-01
My Tam,1223.0,305428.0,154.0,Mỹ Tâm - Tình Phai | Live Tour Sức Mạnh Những Ước Mơ (THE POWER OF DREAMS),2014-01-01
My Tam,572.0,102820.0,50.0,Mỹ Tâm - Mặt Trời Trong Em | Live Tour Sức Mạnh Những Ước Mơ (THE POWER OF DREAMS),2014-01-01
My Tam,270.0,58960.0,19.0,Mỹ Tâm - Nhiều Khi | Live Tour Sức Mạnh Những Ước Mơ (THE POWER OF DREAMS),2014-01-01
My Tam,1833.0,316002.0,208.0,Mỹ Tâm - Cây Đàn Sinh Viên | Live Tour Sức Mạnh Những Ước Mơ (THE POWER OF DREAMS),2014-01-01
My Tam,1444.0,520545.0,102.0,Mỹ Tâm - Tình Xót Xa Thôi | Live Tour Sức Mạnh Những Ước Mơ (THE POWER OF DREAMS),2014-01-01
My Tam,693.0,144154.0,72.0,Mỹ Tâm - Ước Gì | Live Tour Sức Mạnh Những Ước Mơ (THE POWER OF DREAMS),2014-01-01
My Tam,2119.0,710393.0,218.0,Mỹ Tâm - Tình Về Mai Sau | Live Tour Sức Mạnh Những Ước Mơ (THE POWER OF DREAMS),2014-01-01
My Tam,480.0,83335.0,33.0,Mỹ Tâm - Em Đã Yêu Anh | Live Tour Sức Mạnh Những Ước Mơ (THE POWER OF DREAMS),2014-01-01
My Tam,442.0,56998.0,24.0,Mỹ Tâm - Họa Mi Tóc Nâu | Live Tour Sức Mạnh Những Ước Mơ (THE POWER OF DREAMS),2014-01-01
My Tam,606.0,92341.0,44.0,Mỹ Tâm - Rồi Mai Thức Giấc | Live Tour Sức Mạnh Những Ước Mơ (THE POWER OF DREAMS),2014-01-01
My Tam,587.0,66171.0,33.0,Mỹ Tâm - Tôi Yêu Việt Nam | Live Tour Sức Mạnh Những Ước Mơ (THE POWER OF DREAMS),2014-01-01
My Tam,545.0,84734.0,,Mỹ Tâm - Những Ngón Tay Đan (Audio),2014-01-01
My Tam,348.0,14074.0,14.0,Mỹ Tâm - Behind The Scenes Liveshow Gởi Tình Yêu Của Em (LETTER TO MY LOVE),2014-01-01
My Tam,22161.0,10597322.0,2224.0,Mỹ Tâm - Ước Gì (I WISH) M/V,2013-12-01
My Tam,699.0,212577.0,84.0,Mỹ Tâm - Mùa Xuân Ơi Mùa Xuân,2013-12-01
My Tam,10453.0,6816298.0,1037.0,Mỹ Tâm - Tình Yêu Chưa Nói (HOW CAN I SAY LOVE YOU) (Audio),2013-12-01
My Tam,1247.0,315924.0,93.0,Mỹ Tâm - Một Phút Cô Đơn (LONELY) (Original Ver.),2013-12-01
My Tam,344.0,50178.0,34.0,Mỹ Tâm - Behind The Scenes Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,461.0,180465.0,32.0,Mỹ Tâm - Tình Xót Xa Thôi | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,258.0,69828.0,9.0,Mỹ Tâm - Yesterday | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,393.0,84886.0,34.0,Mỹ Tâm - Đợi Yêu | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,2043.0,722593.0,193.0,Mỹ Tâm - Ước Gì | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,5839.0,1703678.0,484.0,Mỹ Tâm - Nụ Hôn Bất Ngờ | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,412.0,57798.0,28.0,Mỹ Tâm - Stop | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,967.0,237380.0,54.0,Mỹ Tâm - Cho Một Tình Yêu | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,399.0,143336.0,24.0,Mỹ Tâm - Nhớ | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,484.0,100311.0,28.0,Mỹ Tâm - Không Yêu Không Yêu | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,420.0,76025.0,22.0,Mỹ Tâm - Xin Lỗi | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,476.0,89362.0,46.0,Mỹ Tâm - Dường Như Ta Đã | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,1014.0,326901.0,72.0,Mỹ Tâm - Những Bước Chân Âm Thầm | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,637.0,125556.0,69.0,Mỹ Tâm - Mãi Yêu | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,1515.0,610734.0,155.0,"Mỹ Tâm - Liên Khúc Hát Với Dòng Sông, Hát Cho Người Ở Lại | Liveshow Những Giai Điệu Của Thời Gian",2013-12-01
My Tam,473.0,68993.0,36.0,Mỹ Tâm - Cây Đàn Sinh Viên | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,407.0,82881.0,34.0,Mỹ Tâm - Xích Lô | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,3707.0,995554.0,447.0,Mỹ Tâm - Đường Xưa | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,1331.0,227722.0,120.0,Mỹ Tâm - Và Em Có Anh | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,1185.0,424336.0,95.0,Mỹ Tâm - Ngỡ Đâu Tình Đã Quên Mình | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,1060.0,203331.0,92.0,"Mỹ Tâm - Liên Khúc Họa Mi Tóc Nâu, Tóc Nâu Môi Trầm | Liveshow Những Giai Điệu Của Thời Gian",2013-12-01
My Tam,849.0,120768.0,50.0,Mỹ Tâm - Cô Gái Đến Từ Hôm Qua | Liveshow Những Giai Điệu Của Thời Gian,2013-12-01
My Tam,130.0,28196.0,1.0,Mỹ Tâm - Trailer Liveshow Những Giai Điệu Của Thời Gian (MELODIES OF TIME),2013-12-01
My Tam,303.0,58429.0,14.0,"Mỹ Tâm - Liên Khúc Thoát Ly, Nắng Xuân Ngời ft. Lương Viết Quang | Live Concert Cho Một Tình Yêu",2013-12-01
My Tam,238.0,24291.0,7.0,Mỹ Tâm - Tôi Và Tuổi Thơ | Live Concert Cho Một Tình Yêu,2013-12-01
